num_episode,loss,td_error,reward_avg
1,329.94454013824463,8.252501777013142,-9.274000000000001
2,235.44369452476502,6.637496033906936,-12.253333333333336
3,218.86575949986775,6.773328433434169,-10.606666666666667
4,217.06280600613562,6.663174433954831,-10.715517241379308
5,207.35739309310912,6.529050508737564,-16.139333333333333
6,188.02501726468404,6.292046353816986,-16.390000000000004
7,228.2709574188505,6.777511830840792,-10.842857142857142
8,220.136396540006,6.487601772944132,-8.386
9,327.78386583190036,7.560326645339745,-14.08840579710145
10,286.1766879431407,7.146085323492686,-15.211333333333332
11,232.0749192237854,7.035067102738789,-13.185714285714287
12,278.3728250614802,6.631549826463064,-12.480333333333332
13,837.3911351309882,9.955375581317478,-13.877777777777775
14,617.2508068266369,8.925411871501378,-11.62380952380952
15,289.50077540715534,6.371792339483897,-9.639333333333333
16,311.8104830622673,7.04853463768959,-11.55
17,526.4172536087036,7.844697013696035,-8.825000000000001
18,648.565785595576,7.694472540219625,-18.51
19,282.90142877578734,6.189976238409678,-14.453666666666669
20,268.88623624098926,5.942218444849315,-11.955263157894734
21,290.0042707157135,6.550463485717773,-9.508333333333331
22,324.9294325860341,6.702364355723063,-10.219333333333333
23,552.4312475129669,8.167846726436242,-14.158823529411766
24,510.79332711619713,8.588299574390534,-10.948387096774193
25,665.9961771456401,8.083690400123595,-13.486666666666666
26,494.78146973292036,7.6328359746932986,-8.745333333333333
27,315.0605766423543,6.493744948705038,-10.566
28,637.3946786880493,7.777448910077413,-12.566666666666666
29,1058.7869359842937,9.764188108444214,-12.090666666666666
30,575.9316800226931,7.415652071843382,-10.696174863387975
31,173.80192589433227,6.619496508820416,-11.194520547945206
32,708.3724076112111,7.676474161148072,-10.649000000000003
33,349.04604678976125,6.428345699968009,-11.221379310344828
34,420.99749726931253,6.856519209543864,-9.685333333333334
35,193.2868981420258,5.772609092571117,-10.751851851851852
36,454.2986615784963,6.830297385851543,-9.468666666666666
37,162.20670487587913,4.677778319308632,-10.458771929824557
38,278.665554485321,5.1542050170898435,-9.360333333333333
39,116.90833806509923,4.533476174479783,-10.247474747474747
40,361.6997975337354,5.761022682431378,-10.70379746835443
41,165.79439721425373,4.742990388870239,-10.151333333333332
42,306.04165687561033,5.994972700231216,-10.58
43,230.66636986732482,5.337890853087107,-8.571666666666667
44,208.5077016903804,4.551911833522084,-10.609890109890113
45,173.49269502539383,4.485878741113763,-11.32
46,271.7889493879725,5.384391405543343,-10.231967213114752
47,511.106365074714,7.163828144470851,-10.242708333333333
48,283.6666462437312,5.0519873857498165,-9.575333333333333
49,261.91752470418027,5.307927513122559,-9.55684210526316
50,204.61283201756686,4.608151705368705,-9.933695652173915
51,433.35026659098537,6.0190429427407,-10.375454545454547
52,276.99435844618023,5.599138731809006,-10.302061855670104
53,149.7930261113427,4.078423570502888,-10.506818181818183
54,414.67878419543626,5.549700137672074,-10.065137614678898
55,386.33444975906946,5.50812784230934,-10.109433962264152
56,336.4376537523772,5.684165131418329,-10.383157894736843
57,370.5352702492162,5.830549184899581,-10.421052631578947
58,230.19277894263175,5.3225634612289126,-10.118627450980393
59,196.72405942748574,4.7832681758731015,-10.266666666666667
60,428.3539777805931,7.146798426644844,-10.147368421052633
61,439.1008404557423,7.892327098436253,-10.503225806451612
62,306.74744661365236,6.083373303924288,-10.182142857142859
63,258.90313643217087,5.756569363176823,-9.896875000000001
64,208.72074016620374,5.1501294004506075,-10.05689655172414
65,259.44229294359684,5.15861130754153,-10.320833333333335
66,410.9775259594957,6.85837632267415,-9.507563025210084
67,400.9726562814398,6.062490012619522,-10.496703296703297
68,290.0482405069712,6.2001336114900605,-10.243243243243244
69,196.1062929757436,5.272551463445027,-8.255333333333335
70,263.2495021138872,6.127360391092824,-10.534065934065934
71,340.62039104584727,6.146681175437025,-10.04516129032258
72,188.85698276701427,5.249815152940296,-10.254285714285714
73,279.7490088722923,5.934830258591006,-10.414141414141413
74,132.47271052360534,4.730511765480042,-9.816
75,166.73473315145455,5.495538201986575,-10.312745098039217
76,148.3618439511136,5.1212350484487175,-10.193693693693694
77,291.0872995988378,6.024847309544401,-10.09811320754717
78,181.71263469091735,5.979721753904135,-10.33861386138614
79,229.93443212804107,6.3583456314716145,-10.020618556701033
80,190.6478397641863,6.200324826013475,-10.36761904761905
81,95.23376646386572,4.338316506650075,-10.827710843373495
82,245.05488953987756,5.803593332568805,-10.543750000000001
83,195.2506353913284,5.987993094979263,-10.670731707317072
84,127.27408358756077,5.1172421916147295,-10.003370786516856
85,100.64368542757902,4.550360154623937,-10.365656565656566
