num_episode,loss,td_error,reward_avg
1,518.3861214574179,13.247939869562785,-16.466666666666665
2,256.6113625653585,7.462766431967418,-21.843333333333334
3,277.2582272911072,7.148921747207641,-16.57
4,256.8903854560852,6.90554176568985,-24.816666666666666
5,299.57380250295006,7.577235054969788,-22.313333333333333
6,252.00587739140155,6.8771982422794204,-19.373493975903614
7,398.33663438479107,7.684332121213277,-24.513333333333332
8,257.4927706432343,6.588112570444743,-25.73
9,609.0971333344777,7.796136814753215,-26.286666666666665
10,469.982907632192,7.041201995213826,-24.87
11,711.2606542301178,8.381711117426555,-15.57
12,726.1104252847035,7.795262880325318,-24.56
13,859.481614672343,8.3363334496816,-15.45
14,1308.6241844447454,9.089186716079713,-23.92
15,831.0092442750931,7.64092778523763,-23.936666666666667
16,600.9220268789927,7.0355380948384605,-19.453333333333333
17,1093.8479688517252,7.621565977732341,-22.73
18,1085.7520834684371,7.1113973871866865,-16.003333333333334
19,257.27717049121856,4.698172251383464,-16.666666666666668
20,1037.4357612069448,7.037855447133382,-26.003333333333334
21,966.6261663087209,6.622810599009196,-19.906666666666666
22,1598.016850639979,8.375746402740479,-23.73
23,1191.6686774707232,8.72036371074739,-20.647540983606557
24,1926.68702719709,9.350380890661006,-19.690647482014388
25,655.6127230978012,6.376074727376302,-24.09
26,284.3253184603406,4.579677284537972,-18.428571428571427
27,836.8876367028554,6.813751316070556,-21.863333333333333
28,653.6365187835694,6.646185614267985,-23.016666666666666
29,379.00450974270916,5.2888583031253535,-28.71014492753623
30,1002.8821701431275,7.386183026631673,-22.66
31,1191.3421090221404,7.850898043314616,-31.036666666666665
32,2057.9309872192443,9.917773506193782,-29.3639846743295
33,1508.8687082131703,8.40561751683553,-23.016666666666666
34,1108.2082627614338,9.002755416067023,-16.982456140350877
35,2967.7585724894207,12.131600844065348,-25.616666666666667
36,1242.739639002384,8.299896461162788,-32.38223938223938
37,1844.6581314425998,9.965264528062608,-34.15111111111111
38,2097.98959748586,8.781463088989257,-22.703333333333333
39,2053.686646331151,9.859328486124674,-27.263333333333332
40,1731.691163180669,9.070358613332113,-21.936666666666667
41,1696.5070578797659,8.784235750834148,-20.966666666666665
42,801.7787548065186,7.691786818070845,-33.75454545454546
43,2094.544790919622,10.430013751983642,-23.03
44,1034.0624348100027,7.589665209452312,-20.316666666666666
45,1592.64193359375,9.070887120564779,-24.153333333333332
46,2307.068334955265,10.274014249610191,-19.49442379182156
47,1252.6694131215413,9.721950327555339,-23.986666666666668
48,2382.0354274336496,11.14738473256429,-23.423333333333332
49,1682.0964445463817,8.255259342193604,-20.403333333333332
50,2398.649236412048,10.96484723409017,-24.423333333333332
51,2518.2681095314024,11.685586846669516,-20.506666666666668
52,478.68749836921694,7.051073455810547,-23.436666666666667
53,1390.6150749556223,8.835956802368164,-18.973333333333333
54,3378.1978927548726,12.909715906778972,-22.72
55,4192.030977283327,14.500740112796906,-20.11111111111111
56,1356.8094630529417,9.163455745517808,-34.3255033557047
57,6257.350809909095,16.377680723332176,-25.776859504132233
58,3564.529315563838,14.012898273468018,-24.096666666666668
59,3717.771159671148,12.596409308115641,-23.403333333333332
60,4185.771025212606,14.400296522776285,-27.013333333333332
61,2485.6761219660443,10.732361971537273,-22.08
62,8024.858494529724,18.492690200805665,-20.106666666666666
