num_episode,loss,td_error,reward_avg
1,119.98978067715963,8.055378773212432,-18.946666666666665
2,19.431910702784855,1.9340341611703238,-18.456666666666667
3,5.846312497947233,1.0800244715196867,-12.574468085106384
4,15.292508473821506,1.4281810658752538,-10.337579617834395
5,24.9564095152461,1.8140540376953456,-27.595652173913045
6,54.11545023937074,2.1093565935180303,-16.658730158730158
7,47.702724773233584,2.5696548201821066,-15.581818181818182
8,85.64246478428443,2.8861397984955044,-10.895833333333334
9,28.890546521002594,1.917823316021399,-16.556818181818183
10,34.20563185466847,1.959429834090488,-15.246478873239436
11,31.33354932714153,1.9262788617933118,-15.135135135135135
12,74.48906056143811,3.0843405821473127,-28.579710144927535
13,28.348679759285666,2.2792105752152283,-17.4025974025974
14,141.0484466365973,3.2309413468837738,-25.073333333333334
15,188.065286418666,4.78493105587752,-10.554347826086957
16,422.13476305591814,4.636289080794977,-15.224489795918368
17,473.20811814788385,6.407901995570947,-15.900709219858156
18,186.82531623962598,4.672485158993648,-14.128205128205128
19,225.109817138085,4.06002909097916,-27.95299145299145
20,646.0798310392044,7.799193291103139,-17.058823529411764
21,88.04645174922365,3.3680533676436455,-13.848484848484848
22,550.1806369683017,6.08714724558851,-27.179347826086957
23,623.7071877259475,6.2738687088201335,-27.02747252747253
24,232.3562654450133,4.984069054191177,-18.114864864864863
25,126.39965802431107,3.4597868151389637,-11.201923076923077
26,742.4142513083453,7.163365772621116,-27.28643216080402
27,491.48659344208545,8.105012667484772,-17.05128205128205
28,860.6839314153639,6.994408167014687,-15.728813559322035
29,1900.5600529848518,10.35718536983102,-26.822033898305083
30,1021.3096052010854,7.986851559744941,-13.430555555555555
31,1073.0712730038551,7.739130994325043,-13.774193548387096
32,1393.383167397486,8.6733360976389,-13.698630136986301
33,1118.4622995476973,8.799538537075644,-16.55263157894737
34,572.7531366820808,5.933228780557443,-16.1981981981982
35,1230.5940579414369,8.408204320073128,-14.1125
36,940.559244337536,7.993551242919195,-15.928571428571429
37,1342.8505752736871,7.7197511412880635,-14.272727272727273
38,81.77380801182167,5.396315986034917,-15.647058823529411
39,989.8201955185561,7.621514382909556,-16.475409836065573
40,1746.7831213657673,9.993409551106966,-15.26923076923077
41,1337.9977673149108,9.584682948589325,-16.52
42,1070.1466971666384,7.430317961252653,-14.653846153846153
43,785.3566813010436,6.411043070829832,-16.41346153846154
44,1366.9630526149974,9.119260423323688,-13.847058823529412
45,794.4609449489697,7.04815341008676,-13.878378378378379
46,455.3796514623305,7.080243147120756,-10.282352941176471
47,695.6600320134844,8.196043542453221,-14.185714285714285
48,495.4314593911171,6.127553927898407,-13.3875
49,382.779302220949,6.501645739649383,-14.943661971830986
50,205.48408304376804,5.3110945300853,-11.085106382978724
51,859.4067135069106,7.970960791905721,-15.688888888888888
52,873.4327623068568,8.410438615155508,-24.03614457831325
53,824.7305995225906,7.0965776443481445,-10.90625
54,1199.5120109558106,9.296237254142762,-15.3
55,953.5913771195845,8.20095070925626,-14.6
56,1539.8677976669803,9.755192618216238,-10.591397849462366
57,767.1443814647441,7.36173813683646,-15.326530612244898
58,2182.2608150937663,10.853721316181012,-13.805970149253731
59,563.411758796456,7.966613282862398,-11.783505154639176
60,2072.009198255317,11.04379795318426,-10.906976744186046
61,1588.8378219353526,9.002180090076045,-13.921052631578947
62,84.67111716270446,6.791218078136444,-16.55
63,1536.926412172215,8.918772110375025,-13.731182795698924
64,282.3746065538983,7.926288726717927,-15.883720930232558
65,55.05626195953006,4.472239057223002,-13.5
66,2435.0470045982524,14.542905330657959,-10.648936170212766
67,1048.4656838040019,8.88388304932173,-14.011627906976743
68,530.9148742943479,6.9109568052124555,-14.070175438596491
69,1266.2213290759496,9.378336705480303,-14.471428571428572
70,2075.9293105913243,11.451082338457523,-11.097826086956522
71,232.69938640968473,6.7361376799789126,-15.705882352941176
