num_episode,loss,td_error,reward_avg
1,496.5908624394735,14.841282444794972,-42.03333333333333
2,107.81611777984932,4.568070994664545,-42.16438356164384
3,127.66174656550089,4.79373022891857,-42.525925925925925
4,164.52247965704535,5.923963969515771,-43.4639175257732
5,190.56804127889137,5.9424969856053185,-43.06392694063927
6,248.05750896733835,6.963270231124458,-39.65137614678899
7,229.3431429995431,5.73271299733056,-41.638888888888886
8,492.90667193465765,7.7401453322834435,-40.625
9,368.9936822627453,6.618313424130704,-39.851063829787236
10,515.359053665737,6.606552321955843,-44.075471698113205
11,565.695371281017,8.70120028293494,-40.59090909090909
12,436.7134211292006,6.827215364534561,-40.31506849315068
13,426.20149735042025,6.957003661564419,-42.69642857142857
14,716.848724603653,7.620837960924421,-41.875
15,608.9129114444439,7.57026564524724,-37.98461538461538
16,440.80210003182907,7.165194787269781,-39.85950413223141
17,1340.5908078160778,10.78912534384892,-40.94252873563219
18,1155.2114533096997,11.252485446075895,-40.8955223880597
19,1100.007689829226,8.163069654394079,-42.68518518518518
20,648.7616939817157,9.625796522412982,-40.4
21,1401.132832945847,10.677200433684558,-44.68292682926829
22,851.1553434431553,9.680500462651253,-44.015625
23,947.0266083937424,8.659195851057003,-44.87179487179487
24,1027.2507382108454,8.113987755357174,-43.63157894736842
25,1509.4938348531723,10.432956263422966,-41.953125
26,1338.4046098567821,11.317572099191171,-44.46296296296296
27,1599.2659419165718,10.074436230129665,-44.422222222222224
28,1512.819199814516,9.475272178649902,-40.86764705882353
29,2475.9072677778163,11.326408220374066,-44.19565217391305
30,2299.0690603710354,13.453041106935531,-41.3968253968254
31,1449.1538491518993,9.099661557179576,-44.339622641509436
32,1768.0835140641914,10.203965405383743,-40.265060240963855
33,2691.7246900820264,13.097833109836952,-44.470588235294116
34,2976.5380197701206,13.740648997356613,-43.83534136546185
35,2312.1373740709746,11.415764515216534,-42.65384615384615
36,1898.1132034133461,10.03078441058888,-42.470588235294116
37,3140.4472306016564,15.427795465441717,-41.130434782608695
38,2502.2775169213614,13.50369656085968,-44.125
39,1350.3880598503247,8.638741543418483,-44.228070175438596
40,5031.021860758464,18.381243811713325,-44.648148148148145
41,1909.9163199307625,11.295683040953518,-43.40350877192982
42,4392.102753565861,16.46066533602201,-43.23076923076923
