num_episode,loss,td_error,reward_avg
1,225.61820440376755,11.837549728629863,-18.92920353982301
2,74.30264412482579,3.952886412143707,-27.37
3,55.61385998904705,2.2003188542524974,-27.53
4,75.68600214103857,2.5936874759197237,-22.833333333333332
5,82.38738440354665,2.782138483921687,-24.756666666666668
6,90.46579593817393,3.076346476872762,-27.488888888888887
7,78.94357977549235,2.8462983640034993,-24.16
8,147.2287975108182,3.6487720674938626,-21.51851851851852
9,141.32187838139743,3.9907399778780728,-49.409937888198755
10,146.57661301294962,4.781656880378723,-14.763333333333334
11,115.1007019964854,4.4396697942415875,-11.55
12,192.64018605709077,5.232922508716583,-15.163333333333334
13,257.9757609049479,5.276976958910624,-9.67
14,311.6255038401802,5.5684153247000605,-28.04568527918782
15,592.2249278824564,7.947074200822899,-17.134715025906736
16,342.0323828302753,6.327866591708198,-20.544502617801047
17,655.559405413541,8.188299824974754,-20.104545454545455
18,460.8865629150754,6.938763684318179,-37.976190476190474
19,774.913327658618,8.281057905267787,-12.462962962962964
20,458.6402591914567,7.526605477312949,-52.345991561181435
21,1177.2820326051756,10.710042997037984,-9.401826484018265
22,977.2315390706062,10.059012562036514,-19.6875
23,543.6111596781058,8.1041679615741,-28.97902097902098
24,963.0817208602439,8.895962409056951,-32.86026200873363
25,1317.3330649503073,10.627235403060913,-29.99
26,1289.5318344340606,11.472663589552337,-55.60294117647059
27,1172.4457613118489,11.853015124003093,-14.166666666666666
28,1664.0459351397271,12.623351175393632,-16.578358208955223
29,3136.861091548561,15.775049983945667,-26.914529914529915
30,2113.736422106425,13.632141853968303,-13.583333333333334
31,2241.7617531077067,13.25279008547465,-8.84
32,2228.056543312073,14.107575095494589,-24.78
33,2337.062080296207,13.740379268175936,-33.52054794520548
34,2601.7105832417806,14.737002169291179,-13.08
35,2836.2049137115478,15.177755533854167,-29.963333333333335
36,3321.760961579688,16.50192685186127,-29.037037037037038
37,5391.772861340841,18.73635743459066,-21.376666666666665
38,6200.621294355884,19.10964093749056,-14.989690721649485
39,3162.2504233551026,14.617018664677937,-13.996666666666666
40,1912.898860592996,12.82586907955908,-11.838709677419354
41,7208.52389622441,20.235978850611932,-33.06296296296296
42,6116.040554250081,18.770554440816245,-11.333333333333334
43,4026.7570383199054,16.194426759084067,-19.883333333333333
44,12781.76740773519,24.57423943739671,-13.649572649572649
45,6295.877917251587,18.487352275848387,-19.873333333333335
46,8328.697171707154,21.18418590227763,-21.25
47,4234.064577920096,18.302935047755167,-11.246031746031745
48,4335.015590260824,15.969344374338785,-28.666666666666668
49,4601.291047108968,17.16880213737488,-30.273333333333333
50,8278.076925256117,20.053250532330207,-23.116981132075473
51,9596.40509423977,22.68344222876253,-36.64459930313589
52,6800.415102895101,19.390512685775757,-16.266666666666666
53,5040.572635599772,16.490468724568686,-26.476666666666667
54,9428.562116762847,22.027837204657008,-28.93050193050193
55,8864.092950236003,20.250826234817506,-19.893333333333334
56,10315.935743081449,21.99660860649263,-10.868686868686869
57,9386.748722660926,20.29733403651945,-29.29032258064516
58,11930.943342997232,23.902977029482525,-22.003333333333334
59,9099.64530367107,22.312459929141006,-12.023121387283236
60,5230.301680348714,16.351682941118877,-30.983333333333334
61,7179.033658765157,17.562728581428527,-35.32666666666667
62,11873.070318376696,22.208957279050672,-31.16216216216216
63,9936.23342983709,20.858339171878175,-14.68208092485549
64,5453.4056563059485,15.835335502624512,-31.41
65,7452.15819636027,16.675581437746683,-25.706666666666667
66,4567.585012420406,16.47760171425052,-25.479674796747968
67,8024.127987830468,19.168940394532445,-14.477124183006536
68,4552.771382367169,15.954599464381182,-12.851851851851851
69,9043.397444588798,18.618817641322774,-29.93233082706767
70,3625.750862795665,14.612044171635885,-17.26104417670683
71,5054.3894284705975,15.295373701787257,-43.637362637362635
72,9690.198070333461,20.073638935281775,-12.383838383838384
73,9523.373967421683,22.35952193486063,-13.407894736842104
74,6172.598192461799,18.282101782630473,-14.388235294117647
75,15904.32911787938,26.269286211389694,-13.569343065693431
76,6281.438412945087,19.389867498935796,-14.943589743589744
77,4415.128773091634,15.769229904810588,-31.156666666666666
78,8802.59675192484,22.194870143983422,-29.721951219512196
79,5740.1780957004485,16.280341708869265,-12.096491228070175
80,9564.197645495751,19.762962541180457,-23.592814371257486
81,8413.826107712266,21.33679195664684,-13.695652173913043
82,8845.320514133999,20.31805895850772,-34.095238095238095
83,4617.226606288101,15.687086220943566,-15.775757575757575
84,8109.350092391967,18.862937421798705,-23.013333333333332
85,6336.2989317359,18.23699157063554,-29.58048780487805
86,17088.92323932451,28.851161180083285,-28.896907216494846
87,5301.170712565327,16.57857758134276,-14.373626373626374
88,9947.736460035092,21.786951564182743,-12.25233644859813
89,5409.203756454887,16.443541743339747,-31.559633027522935
90,8457.49543181131,20.377210472905357,-25.558139534883722
91,7938.712185735288,18.079386024001224,-31.11801242236025
92,14759.930137062072,29.247656297683715,-25.25625
93,2817.191409424647,15.020301681236933,-14.442953020134228
94,5627.966180401084,17.97551894482271,-30.14814814814815
95,13477.963806396485,26.33975566101074,-36.232
96,8208.415008649434,20.91721624870823,-30.95205479452055
97,6925.770905402399,21.105929382385746,-34.435483870967744
98,6838.004831136068,20.37653783003489,-30.863333333333333
99,8378.175056675502,20.968417263031007,-15.25
100,3958.6174278259277,18.872118889531002,-27.531645569620252
101,13967.243354146794,29.00273290530656,-29.728682170542637
102,11904.96699631382,27.47670444300477,-12.154929577464788
103,4729.412026733398,18.82205079650879,-28.92
104,10485.877041286893,24.458224794599744,-28.466666666666665
105,9841.36332101533,25.07967284231475,-34.75
106,2530.8025892982187,19.190956928933314,-33.06976744186046
107,7338.716363067627,23.275000276565553,-32.13666666666666
108,9238.483538347133,23.84377348423004,-28.301470588235293
109,6575.187777944711,24.85957356232863,-23.79230769230769
110,6434.163762731867,20.729617307474324,-28.86813186813187
111,7251.120445993211,22.309179133839077,-13.70138888888889
112,7990.85468704974,25.843683610196972,-12.942622950819672
113,4835.650631028779,20.558720102115554,-28.510204081632654
114,9630.002531948468,24.522017851570585,-31.821192052980134
115,4956.178277757433,23.633922576904297,-28.537037037037038
116,8678.512628858334,24.539695267365357,-28.439252336448597
117,7135.9730635748965,24.186625524803443,-12.24074074074074
118,6138.77054654635,25.38833674100729,-12.5
119,12428.312995490127,30.37457578764187,-37.039370078740156
120,8059.959581815279,26.94222557035267,-36.39316239316239
121,11820.817634037563,27.992561805815924,-28.5
122,6002.82550946404,24.745112374249626,-28.094117647058823
123,7589.424286674051,24.768908122006586,-11.911764705882353
124,8005.9056301719265,25.948217341774388,-29.13684210526316
125,6318.693289743343,24.227337823787206,-14.133802816901408
126,7642.06190234375,28.136469871520998,-33.64
127,6712.995854021555,25.411535010280378,-27.89156626506024
128,8269.896772630143,27.943735169892264,-32.07425742574257
129,10835.419673802662,31.218447626734072,-18.319018404907975
130,8426.802858678306,28.556103024056288,-12.910569105691057
131,8504.104417280718,27.657697851007637,-28.613636363636363
132,6995.469521658762,27.69919031493518,-29.112244897959183
133,8670.624216359456,27.382807871500653,-33.21
134,9396.657115633525,29.627271783414972,-30.391534391534393
135,10382.722063741376,29.51526660303916,-28.89516129032258
136,11536.329551840729,32.48697586779325,-12.19811320754717
137,11419.531507071802,33.837482517048464,-33.144067796610166
138,5170.842787522536,24.834883094852806,-34.324786324786324
139,8758.071210389808,29.213642069595394,-19.133079847908746
140,9832.133565683835,31.333645007649405,-34.02459016393443
141,14661.606901913598,36.06502813611712,-29.79047619047619
142,11388.366782122117,33.68792453296682,-25.540106951871657
143,6350.99100413221,27.332368353579906,-28.670212765957448
144,12737.707750320435,37.04509230454763,-28.375
145,13481.117736083985,37.91684360504151,-31.088
146,11566.374738201404,33.31372646115861,-12.459119496855346
147,6554.200024889661,25.14665633362609,-28.233766233766232
148,8511.412710684317,31.472322543462116,-29.63888888888889
149,12097.865273226225,33.249158668518064,-41.5
150,12587.4382360358,31.86950233108119,-13.026315789473685
151,8245.136258044875,30.96259381397661,-21.53012048192771
152,12266.57747612625,34.47410718730239,-38.41803278688525
153,9940.337100521549,34.71271275950002,-28.967032967032967
154,7184.025135948545,26.70493625459217,-28.345238095238095
155,11288.638682047525,35.38276565074921,-28.625
156,9570.68599994366,30.872725723136185,-23.572649572649574
157,18727.258110454066,48.03568561932513,-12.244274809160306
158,10066.365972345526,32.990244735370986,-28.443181818181817
159,7486.003839231005,28.415278042063992,-29.137254901960784
160,12219.68919474284,37.06230020068941,-22.961904761904762
161,8713.134599067795,28.553633790620616,-12.704225352112676
162,6855.656597199987,29.92539074381844,-25.049180327868854
163,3531.3829050215463,23.603571649581667,-27.26984126984127
164,9236.256378837254,31.704791110494863,-28.717391304347824
165,8976.311958429173,31.345886961457694,-18.563451776649746
166,11197.253434010041,31.299289593329796,-28.28205128205128
167,6271.989405470628,27.657398620018594,-24.369230769230768
168,9282.721301472982,31.384599494934083,-16.09
169,11120.327717799766,33.470642865872854,-29.127450980392158
170,10378.321520398547,34.61088770086115,-12.412587412587413
171,6163.123232871608,25.24488502301668,-29.42105263157895
