num_episode,loss,td_error,reward_avg
1,438.71467947244645,3.4880514872074126,-6.0
2,314.35861284653345,2.4474769314130147,-7.446666666666666
3,248.2060345228513,2.447281624476115,-5.5
4,380.9553571462631,3.1018050138155617,-6.0
5,400.35856485525767,3.3936101984977722,-6.716666666666667
6,228.75151584695317,2.5584791885909213,-10.365591397849462
7,168.2138901533683,2.1076680890719097,-5.81
8,96.93293058506723,1.569425512034938,-9.89622641509434
9,269.20755050281684,3.237140279610952,-4.69
10,137.66833099146683,2.2050719110171,-6.283333333333333
11,214.43553361574808,3.0734352509180707,-7.0
12,113.62676701664924,2.0823059288660684,-5.3133333333333335
13,82.65619051814079,1.7324396602312724,-4.5
14,90.03156138290962,2.022839872042338,-7.08
15,130.01949035386244,2.4311535374323525,-5.746666666666667
16,114.49568269153436,2.527067107359568,-7.6066666666666665
17,89.77191821595034,2.105270349184672,-7.083333333333333
18,60.545337602329965,1.8248202960287327,-10.226765799256505
19,37.1272781231006,1.5758230312665304,-7.95
20,60.91317502260208,1.886879748503367,-4.546666666666667
21,16.974806955456735,1.309131113688151,-6.376666666666667
22,37.6919550922513,1.7392901913324992,-7.716666666666667
23,19.58894088665644,1.497408111890157,-4.286666666666667
24,32.510023477474846,1.7898522249857585,-9.156666666666666
25,37.327938974897066,1.9017512448628744,-4.413333333333333
26,20.83934043010076,1.4145632266998291,-4.23
27,42.15844646374384,2.2543070920308432,-4.403333333333333
28,15.820579724709193,1.393853661219279,-4.21
29,59.36036685926299,2.347722761092647,-11.080645161290322
30,16.24105310599009,1.3885932445526123,-4.35
31,46.853231493573986,2.0402181235543133,-10.065693430656934
32,14.579396849075954,1.304183333714803,-6.0
33,23.989620249668757,1.691983575820923,-5.65
34,33.2354757754008,1.7590838209788004,-4.253333333333333
35,25.48999771485726,1.4046511634190877,-6.75
36,18.643429533875544,1.2586602532308162,-5.673835125448028
37,46.095959846377376,2.2274637699127195,-6.06
38,144.37971530914308,4.609654903411865,-27.0
39,7.025826385978497,1.3057510274829287,-8.681818181818182
40,33.30249023675918,1.747371581395467,-3.93
41,54.50628217875958,2.2904426113764447,-6.596666666666667
42,66.19649257600308,2.3372083679835,-6.513333333333334
43,29.196908517479898,1.6683117755254109,-7.216666666666667
44,34.398868268529576,1.6873619985580444,-4.233333333333333
45,12.639577623506387,1.3724731508890788,-7.63
46,18.44763791382313,1.4569774881998698,-7.693333333333333
47,10.554023395478726,1.2647237253189088,-4.366666666666666
48,29.168475331564743,1.8654035600026448,-4.26
49,16.700827125112216,1.5406503677368164,-5.076666666666667
50,42.153026331563794,2.105320936838786,-3.6866666666666665
51,16.76242760181427,1.4886624844868979,-4.24
52,28.205068160891532,1.702911335627238,-4.203333333333333
53,17.523843848109244,1.504328071276347,-3.62
54,34.19026272813479,1.7300128618876138,-3.5533333333333332
55,15.005811843474707,1.4260591332117716,-4.246666666666667
56,20.95453678707282,1.6915629545847575,-4.26
57,8.584837866822879,1.2201172304153443,-4.183333333333334
58,11.136530568202337,1.4240409882863363,-4.166666666666667
59,8.054734318256378,1.1885417731602987,-4.206666666666667
60,19.978740165332955,1.6629213666915894,-3.75
61,27.064651901905354,1.8435172154353214,-13.846153846153847
62,2.7729237620035807,1.0207432397206624,-4.26
63,19.831509411732355,1.7353748512268066,-4.183333333333334
64,17.819802630146345,1.5336679681142171,-4.42
65,13.138041136463483,1.3860139322280884,-3.5533333333333332
66,7.560445773800214,1.2195070632298788,-7.88
67,2.3963722509145735,1.1121840763092041,-4.243333333333333
68,35.30077461242676,2.3772091674804687,-11.8
69,21.312992776830992,1.7404417896270752,-4.1866666666666665
70,7.954740103979906,1.2670765733718872,-4.273333333333333
71,3.076546745498975,1.08003786722819,-4.266666666666667
72,13.41710278570652,1.585753165880839,-3.716666666666667
73,17.207521120594308,1.638979808850722,-7.409090909090909
74,2.6701819003621736,1.0274107678731283,-3.5
75,3.8063753112157186,1.1604920323689778,-3.993333333333333
76,3.406550107796987,1.0329953575134276,-4.19
77,4.40528224547704,1.2341354513168334,-3.8966666666666665
78,3.2048851654950874,1.1087742636960194,-7.06425702811245
79,7.382045148213704,1.2899106868108114,-4.2
80,10.594012177586556,1.4926686080296834,-3.6866666666666665
81,2.79625151515007,1.0247614510854086,-5.193333333333333
82,4.253131940203198,1.085953416123902,-7.463276836158192
83,2.780745178858439,1.081336758931478,-4.226666666666667
84,2.2950609224041303,1.0280295944213866,-3.64
85,15.064135814408461,1.563114301363627,-4.363333333333333
86,2.2150962036848068,0.9693766196568807,-4.026666666666666
87,12.698931845625241,1.5764839426676431,-4.14
88,3.8111632243792215,1.0996841812133789,-6.72
89,14.018453027307988,1.7823353004455567,-5.066666666666666
90,4.609591459234555,1.180472100575765,-3.56
91,16.84268237491449,1.80762810866038,-4.213333333333333
92,3.2677223602930705,1.0841820955276489,-3.243333333333333
93,2.2698177842299145,1.0155600595474243,-3.36
94,2.065248970588048,1.0450310564041139,-2.81
95,20.08901843410766,2.0648741465128824,-0.7724550898203593
96,126.85197180854102,2.7901367865545903,-1.3988439306358382
97,4.8768675120750276,1.1597166769575364,-9.356435643564357
98,92.58595636268457,2.5401358811060586,-4.93
99,188.93138873970733,3.1216496161694796,0.7547169811320755
100,167.83592443646126,2.73077041697952,0.8301886792452831
101,137.64983607113845,2.573801486472773,-0.17886178861788618
102,390.6485963613968,4.553978484446608,0.023622047244094488
103,322.17224474167557,3.504190664612845,-7.123595505617978
104,733.7920988370787,6.891913654669276,-9.471698113207546
105,294.56595591783525,3.7977739564577737,-6.303333333333334
106,329.2469417802493,4.0109152523676554,-7.413333333333333
107,422.2008910133288,4.2596868540232,0.8942307692307693
108,182.05651989910336,2.9452608459525638,0.5740740740740741
109,313.1394258260727,3.564249503215154,-5.576666666666667
110,275.83315690049847,3.2797054561596473,-9.78640776699029
111,272.1861613044199,3.0693173532216056,-9.254716981132075
112,164.90595056278872,2.4395407697941995,-9.326732673267326
113,83.23065510477339,2.232748912629627,-9.552380952380952
114,332.53909181198986,4.042544857510981,-9.471698113207546
115,614.0728141481632,4.669257421359838,0.34579439252336447
116,327.1699011302911,3.6251597736890497,0.8269230769230769
117,561.8000166593505,5.121288486748687,-8.925619834710744
118,162.30442172873254,3.4091827226620093,0.4019607843137255
119,493.5202963781357,4.814931828975677,-9.85
120,333.59532709010165,4.101919893632855,-7.584795321637427
121,206.2396711939857,3.2769282715661183,0.819047619047619
122,651.8240039582346,5.580101735451642,-9.784313725490197
123,454.65373047369496,5.426989796426561,-8.525925925925925
124,547.0974894406503,5.354421882252944,-9.18421052631579
125,601.4285610153562,4.531621386891319,0.6476190476190476
126,680.0336404292383,4.519165553779246,0.719626168224299
127,455.77191412268263,3.916176306478905,-0.9696969696969697
128,419.98563244763545,4.4840584280444125,0.9313725490196079
129,493.0210948341033,5.390586480206134,-9.235294117647058
130,630.0185585149696,4.70253952060427,0.5178571428571429
131,1111.2516442572717,6.764177401467125,-9.247524752475247
132,604.634208888033,6.102434834424597,-0.5620437956204379
133,915.6907056535994,4.99692249525161,0.580952380952381
134,940.9973034017227,5.373575430290372,-9.372549019607844
135,629.7311478503545,5.320840213298798,-4.383333333333334
136,870.5033906920751,6.087459828058878,-6.306666666666667
137,821.6071296787262,6.138286477724711,-7.0
138,606.2749300074578,5.257268139123917,-7.0
139,731.6187558357532,5.843599408864975,-9.0
140,533.9725215244293,4.999291821718216,-7.0
141,559.0771855299289,5.135053375592599,0.6538461538461539
142,824.6094026699495,6.184071061986216,-7.280898876404494
143,853.7927422247642,6.315354173833674,-8.578512396694215
144,798.4423088153203,5.813580938975016,-6.0
145,702.3606941827138,5.707024423678716,-6.0
146,772.6006834351014,7.0049941896278165,0.40186915887850466
147,666.6791198078791,6.225602696736654,-7.013333333333334
148,528.456244506088,5.1692573568400215,0.45098039215686275
149,724.7676135412654,6.510451236867016,-7.403726708074534
150,701.6964566729484,6.439083366219057,0.1926605504587156
151,1099.5742834602913,10.070073558063042,-0.43089430894308944
152,759.4089962244034,7.2630170587698615,-5.216666666666667
153,831.7054585662543,7.4478883042055015,0.9607843137254902
154,431.78963206695005,5.084345241924664,-9.108108108108109
155,729.4417560345659,6.5267869601739905,0.37383177570093457
156,735.1699146906535,7.155830078919728,-4.483333333333333
157,658.0485150933266,6.424323173364003,-5.08
158,830.058044419056,8.2376782559767,-7.384146341463414
159,540.3554717128717,6.250172094233985,0.7572815533980582
160,854.4472673657428,8.224581685410925,-6.855421686746988
161,621.1113014954788,6.927478572497001,0.8557692307692307
162,691.9897328599294,7.6104866560300195,-7.0
163,593.372080227534,6.755795846780141,-6.04
164,698.8352312951718,7.508053626654283,0.839622641509434
165,535.032101682541,6.930401263413606,-6.4006734006734005
166,595.8443178499447,7.344013305271373,-0.3161764705882353
167,661.1955982996867,7.736455873801158,0.8846153846153846
168,674.0536648019155,7.703834359645843,-7.253333333333333
169,566.5743427617209,6.888569061245237,0.026785714285714284
170,580.33470717748,7.212255589167277,-5.093333333333334
171,605.254503417015,7.7851776818434395,0.2
172,529.08049148737,7.087691446237786,-6.2372093023255815
173,678.4910892411774,8.081213399475695,0.9901960784313726
174,595.9155550797781,6.896054561932882,-5.1
175,671.6035490879971,7.031642692278972,-0.061946902654867256
176,748.4444004058838,9.484655293964204,0.7714285714285715
177,605.4621525710484,6.793968700013071,0.32075471698113206
178,229.176794312795,4.787046969731649,-4.41
179,410.8195191256205,6.395482327143351,-5.043333333333333
180,274.823335647583,5.546749054260974,0.4339622641509434
181,602.715898929256,6.607794846638595,0.6435643564356436
182,323.11875227781445,6.9208736052879924,0.9423076923076923
183,405.41759886423745,6.365396494070689,-5.093333333333334
184,247.79331162021418,5.605627814675592,-1.0445859872611465
185,218.82450695230503,5.197408603899406,0.8585858585858586
186,763.0669305974787,8.483604853803461,-9.10909090909091
187,316.58262709208896,5.973438554576465,0.5357142857142857
188,554.9934779653009,6.951214407974819,0.7075471698113207
189,227.10936649261959,5.5383104672507635,-0.16666666666666666
190,252.25588466862965,5.809067762581406,-1.089171974522293
191,129.2496772802101,5.010866396832016,-9.90566037735849
192,569.2276008998123,7.381263969100524,0.2523364485981308
193,148.6910365599173,5.590859591960907,-9.37962962962963
194,549.3831302024223,7.2664252916971845,0.36036036036036034
195,779.3234372098907,9.645608501274046,-0.10084033613445378
196,352.2278781605658,7.0156619481951275,0.2803738317757009
197,499.43850510142676,7.046325933153384,0.411214953271028
198,896.1486053096438,9.486561029860116,0.9223300970873787
199,351.8303030586243,6.396267517407735,-4.613333333333333
200,126.60413537706647,4.751813500268119,-9.314285714285715
201,555.7320260361311,7.7618822790287405,-2.8268551236749118
202,173.72747276824654,5.313153755317614,0.8932038834951457
203,465.9815616385142,6.888570509751638,-5.083333333333333
204,709.5299847920736,8.300702527364095,-7.0
205,419.8813845547763,6.777034677158703,0.5636363636363636
206,537.9310592079163,7.158567791779836,-7.0
207,715.0394994087939,8.707920537804657,0.7924528301886793
208,749.1107334109909,8.208428469110043,-0.6808510638297872
209,511.6425540823686,6.742278073963366,-0.993421052631579
210,703.0641546336883,7.346172634614717,0.6055045871559633
211,447.64491658644243,8.14332146211104,0.6181818181818182
212,397.157996878332,6.613188025902729,1.1734693877551021
213,652.7602486869162,7.481110060861869,-0.5658914728682171
214,244.2673897043864,5.352667958736419,-5.19
215,246.14071045002015,5.560633755531631,-2.3907563025210083
216,474.24320282322344,6.8142866073268475,0.9207920792079208
217,679.6425975469442,8.14692155443705,0.8557692307692307
218,266.62707450011067,6.058553593181004,0.35514018691588783
219,375.88761037190756,6.070181664714107,-0.8740740740740741
220,81.80807782048764,4.486098146438598,0.2956521739130435
221,230.87411364721595,5.952498971869092,0.28440366972477066
222,558.8513472080231,7.282466844320298,-5.18
223,460.9279127628245,6.2866702206591345,-1.6542553191489362
224,178.9413070408803,5.342748486770774,0.7641509433962265
225,136.9646933696888,4.161416795518663,0.7222222222222222
226,576.1309319622112,7.100386759020248,0.5566037735849056
227,81.49572707017263,4.6066483616828915,-0.06666666666666667
228,358.5541936766426,6.182003612038474,-0.7232704402515723
229,308.15319868811855,5.604854906046832,0.23148148148148148
230,412.2739912546598,7.749795936621153,0.75
231,523.2972542849454,6.937930475581776,0.5636363636363636
232,593.4974673448411,7.236503073599486,0.23008849557522124
233,180.02393110957715,5.198316213187821,0.42201834862385323
234,430.026493394697,5.601655583123903,-0.6283783783783784
235,252.72952138252978,6.493871974495222,0.6037735849056604
236,369.25347180569423,6.008617823428296,-1.425531914893617
237,267.69356731006076,5.3061454104525705,-0.044642857142857144
238,132.41899432474477,4.6163791190682115,-1.1213872832369942
239,735.14664850048,8.290646852231493,-0.8235294117647058
240,67.67782748571717,4.640855699482531,0.9207920792079208
241,164.74300878188188,4.592845477309882,0.7549019607843137
242,287.77396710863655,5.264955239475898,0.4716981132075472
243,518.0458025237889,6.689186427199725,0.941747572815534
244,273.4164623723966,5.052091170694227,0.6915887850467289
245,274.13611951863993,4.978021573345616,0.36792452830188677
246,49.80361854588544,3.5704442350952714,0.6851851851851852
247,734.2758913072599,6.743407173221614,-0.8163265306122449
248,252.69674184890022,5.552740349088396,0.6476190476190476
249,269.4025023318519,4.698955082696331,-0.34710743801652894
250,214.3907794189453,4.694432495117187,-0.04
251,68.63258232520177,3.772372387922727,0.75
252,425.81902646603794,5.5329086075658385,0.6260869565217392
253,429.60076946894327,5.48367519458135,-6.1433333333333335
254,52.95484385291736,3.353181902567546,-0.06666666666666667
255,33.132301033711904,2.929042484246048,0.6274509803921569
256,512.4637478383382,6.428105050722758,-6.27
257,36.85195914904276,3.0172864188227737,0.19298245614035087
258,247.69595720117744,4.124016889658841,0.6909090909090909
259,48.917700141270956,3.5287768491109213,-7.376666666666667
260,197.50692250636908,4.581158419068043,0.8846153846153846
261,588.2308325824738,5.983409719467163,-0.216
262,94.3532505440712,5.001699945926666,1.02
263,46.246352005389426,2.9433719544641432,-0.6774193548387096
264,43.6226385901956,2.849529302587696,-9.362745098039216
265,46.41121743520101,2.9894937628791447,0.8952380952380953
266,256.8341222887454,3.7188428008038064,-0.1565217391304348
267,51.44159368071893,3.1429568601377085,0.8888888888888888
268,58.63798287537721,3.3563158222146936,0.46846846846846846
269,252.3541614448323,3.489864706993103,0.5882352941176471
270,46.87112440971228,2.93201201237165,0.47115384615384615
271,718.808605038036,6.891787259145216,0.5545454545454546
272,98.69390051825005,4.010380510698285,-8.666666666666666
273,76.48573957170758,3.4339340947923205,0.819047619047619
274,231.26457779084222,3.408643412387977,-0.711864406779661
275,54.833991752606686,3.0867318739400846,0.7009345794392523
276,235.51672752887484,3.228335442051055,-0.6904761904761905
277,75.16509487628937,3.262164981365204,0.85
278,260.8857630335766,3.517170689416968,0.24347826086956523
279,60.892566535586404,3.002844762802124,0.6285714285714286
280,58.76914862394333,3.014670793215434,-0.48333333333333334
281,251.3389429450035,3.305428158778411,0.7692307692307693
282,263.19356266814884,3.7265325607639728,0.9603960396039604
283,254.1123718567265,3.3797529958984227,-9.728155339805825
284,466.61226587392844,3.800862031323569,-9.622448979591837
285,55.429176441674095,3.1048735947284882,-9.485436893203884
286,424.11198113614864,3.743814130262895,0.23636363636363636
287,257.50495474679127,3.337732214019412,0.8380952380952381
288,420.3725453603835,3.8389261359260196,-9.552380952380952
289,651.2477643754747,3.9798981225679793,-0.23015873015873015
290,415.8669559978744,4.171736041319023,-9.883495145631068
291,655.5595245258228,4.528306687844766,-6.783783783783784
292,989.2694148082991,6.15015537029988,-0.6216216216216216
293,445.78143684606295,3.7643807262987705,-7.454054054054054
294,610.156448200049,4.306122147484331,-1.1589403973509933
295,861.4875530356453,4.923827960377648,-9.866666666666667
296,1109.6404311066374,6.8518219803451395,0.42201834862385323
297,175.65000605396926,3.332261431030929,-0.6171875
298,309.75457061884055,3.291902910662061,0.2824427480916031
